videoId,title,channelId,channelTitle,description,publishTime
KEXu5TECYhc,Affordable Home Studio Lighting Setup - Joby Beamo Studio Deluxe Kit Review &amp; Demo 2025,UCFkesHSlfd7DDkIRnq3XX2w,Ted's Camera Stores,Transform your videos with professional lighting on a budget!Today we're diving deep into the Joby Beamo Studio Deluxe ...,2025-05-10T00:00:34Z
2B8C1-LzFJ8,Perfect Lighting Setup for Portrait Photography,UCehHoZ2932g_6Nst9JNHZNg,Photography Educators,,2023-06-16T15:33:03Z
8FyKGHw4Zsk,"MLP36K, create the perfect vibe for your videos and photos! #lighting #videography #cinematography",UCceuo1ZdHsxegsoa4Hgn55g,GODOX Global,Try this MLP to pair with the Godox ML Series and create the perfect vibe for your videos and photos! ✨ Would it become your ...,2025-01-09T02:51:30Z
m5r2BaopDy8,My Ultimate Portrait Lighting Setup,UC1KmIrDOldAZ14UtLojHS9w,Jiggie Alejandrino,,2024-09-08T14:15:05Z
OgyRj9fuQOs,"How To Use One Light, Four Different Ways | Studio Photography Behind The Scenes Tutorial",UCg9BZWMbeK_kv9ZbX-1Y4_g,Ian Hippolyte,All you need is one light! In this video I show you 4 different super simple lighting setups that will change your life! Great for ...,2020-12-10T20:00:04Z
USZzCZi9ZR4,One Light Rim Light | Take and Make Great Photography with Gavin Hoey,UC8Pksdbj37CdE00kmE7Z1dw,Adorama,There are many ways to create rim-lit portraits or product shots and most of them involve the use of multiple lights or flashes.,2022-10-06T14:00:14Z
dbd-zWynkOs,Laws of Light: Placing a Softbox,UCUbAIlQq6qdOCW7nURh9Qog,The Slanted Lens,Laws of Light episode for you on how to best place and set your softbox to light exactly what you are focusing on. Get 10% off your ...,2019-03-07T20:00:06Z
6rBKQNEU35I,Moody cinematic portrait photography #behindthescene #creative #lighting #studio #photography #art,UCB4Trm49N_zvuVpcLkO0P2g,PhotoKnack,,2025-05-07T03:44:27Z
dI1vc6vackQ,The Key to Understanding Lighting - Wedding and Portrait Photographer Bambi Cantrell #shorts,UCYYY0OELyiUyMfYHn0ZL6vw,Marc Silber,Wedding and Portrait Photographer Bambi Cantrell shares her tips to help you understand lighting and improve your photography ...,2021-05-16T17:00:31Z
obKZhS6gHw4,5 Lighting Mistakes Every Beginner Should Avoid | Improve Your Photography Today!,UCzdTDJ4qo5XLh2sXTB1WsuQ,John Gress,Struggling to get professional-looking photos? These 5 common lighting mistakes might be ruining your work—and you might not ...,2025-01-06T14:31:46Z
n3fdFJxxnZM,Photography Lighting Rules are Meant to be Broken. #portraitphotography #flashphotography,UC1KmIrDOldAZ14UtLojHS9w,Jiggie Alejandrino,,2024-12-10T14:45:02Z
6bdtc0MsK8Y,Vintage PRODUCT Photography Lighting Setup! #photography  #productphotography  #flashphotography,UCr4-yFNgc44teZJ4DtD5mhg,Mark McGee Photos,"In this product photography tutorial video, I show you my camera setting and lighting.",2024-02-14T16:50:48Z
VE57iy7ds7Q,How to Find Good Portrait Lighting ANYWHERE | Master Your Craft,UC8Pksdbj37CdE00kmE7Z1dw,Adorama,The city always has an abundance of fantastic spots to take pictures. Alcoves and alleyways give the light a unique quality and in ...,2023-01-13T15:00:17Z
rnmz8mDWASo,Do you know the three types of light direction? #lighting #photography #outdoors #shorts #camera,UCGkkxkFcULzm-f0a9RkpZ8g,Outdoor Photography Guide,,2023-03-22T20:42:42Z
i2SD4VxACmk,Food photography lighting tutorial #food #foodphotography #productphotography #lighting #canon,UCVS2cJx7J5D1RDN9ABBPw1w,Jake Hateley,,2024-01-29T03:01:00Z
AfdeOkpE3P4,Creating Even Lighting with an Overhead Softbox | Studio Photography Tips,UCDcdTie7e4SF14YqfQ0Ov-A,Sophia Carey,"How to create a soft, even light source using an overhead softbox.",2024-01-17T18:30:21Z
pDfycvXXSb0,One light ✨ #photographytips #photography #learnphotography #light #lighting #onelight #phototips,UCtiprskeMUgkNVbXVa10N2A,Joel Grimes Photography,,2024-07-29T14:33:25Z
slu7g0FRzRo,Filled Hard Light Food Photography Setup #foodphotography #photography #lighting #shorts,UCbxcYrNVAXkPlis5T98EbtA,Two Loves Studio,"Come with me as we go through, step-by-step, this advanced lighting tutorial on how to use two lights to create an on-trend scene ...",2023-08-31T20:04:55Z
6FpoPrGH1CQ,When natural light photography goes wrong.,UCRfgHb3W-Nb7uvdX85Bw0AQ,Omar Gonzalez Photography,"Biggest mistakes new photographers make when shooting portraits in natural light. Good light, bad light video: ...",2022-01-28T14:25:28Z
VFEt-IEmAH0,Innovative Lighting for Photography: Digitek Affordable Bowens Mount Snoot Kit &amp; GOBO Mastery,UCCveJZcpEe8OA2wRGzXT7pQ,Praveen Bhat Photography,Innovative Lighting for Photography: Digitek Affordable Bowens Mount Snoot Kit & GOBO Mastery Digitek Optical Snoot with 20 ...,2024-10-21T12:17:42Z
I5x8ByTSt1A,Master Cross Lighting for Dramatic Photos! 💡📸 #PhotographyMagic,UCSLD7ScdhTO9y4mzXmN1J1g,Pictureline,Lighting Techniques Every Photographer Should Know Part 9: Cross Lighting. This powerful technique uses two light sources to ...,2024-08-10T12:00:18Z
jr-5Q2LDafg,The ULTIMATE one Light setup on a BUDGET (Anyone can do this),UC3R5ehQRUHvhJ7rL1eu0AeQ,Manny Ortiz,Check out the Lumecube Panel pro https://glnk.io/xr54/manny Want to learn how I RETOUCH my portraits? Check out my tutorial!,2020-11-23T17:17:15Z
M3cOU1F_GLI,The #1 Lighting Mistake That&#39;s Ruining Your Photos,UCqboVfFthnXPiCq_llvjXTA,MagMod,"Photographers often err by setting their light stands too low, which casts unnatural and unflattering shadows on subjects.",2024-09-12T14:15:02Z
r87xomdrtRM,"6 Pro Tips to SUCCEED in Ecommerce Product Photography | Lighting, Styling, Tools &amp; Solutions",UClBTB7rBrHWUVqTWR8yavMg,Hypop,Are you a small business looking to take your e-commerce product photography to the next level? Then you've come to the right ...,2023-09-28T07:00:20Z
F6rnG6p4MDU,Lighting Tips to Transform Your Indoor Sports Portraits,UCAYhU-t8F0rbxI_hQLe9spg,Westcott Lighting,"Want to take your sports portraits to the next level? In this video, @rocktownmedia breaks down professional indoor lighting ...",2025-01-30T11:00:17Z
jf5bmC_S6vA,Using the Studio Panel Lighting Kit for Macro Photography #litbylume #photography #macrophotography,UC_BVqRWDEuRIoJEs-7BiDWg,Lume Cube,"Using the Studio Panel Lighting Kit to illuminate the intricate details in macro photography. Every shadow, every texture, ...",2024-02-20T23:16:34Z
Nd_RnkkrlkA,How to Look Thinner in Photos by Short Lighting | Minute Photography,UCTSgfO_OkfRX8dm4YhCg3fg,SLR Lounge | Photography Tutorials,"In 60 seconds, we're going to show you a simple lighting trick to make your subjects look thinner. Even if they are already thin, ...",2017-09-26T15:58:36Z
G8DCUBXtn4I,Best Starter Lighting Kits for Beginner Studio Photographers,UClBTB7rBrHWUVqTWR8yavMg,Hypop,Who said you can't create exceptional shots on a budget? Check out our range of Hypop starter lighting kits that will help your ...,2019-11-12T21:00:01Z
Ysj3WwCu4dM,Photographing a black dog with studio lighting. #dog #photography,UC_DL-rKSLFIT5lhn817AGEA,Keegan O'Neil. ,,2023-11-08T18:44:31Z
uoF5yMOMhK4,beginner-friendly lighting setup using some smaller lights 🌟 #bts #lightingsetup #productphotography,UCfJYirWOPMVvQNbwtrx90Ig,Harsh Editz,"youtube lighting setup studio lighting setup,lighting lighting setup for youtube videos studio lighting, ighting tutorial video lighting ...",2024-03-12T04:48:22Z
mytNkoJH-3Q,How to create Cinematic Lighting with just one light? #zhiyun #lighting #photography #MolusG200,UCeeYm4DCcKiN6hmKBspX8Ig,ZHIYUN-TECH,Special thanks to @mridupawan Learn more about the ZHIYUN G200: https://geni.us/G200-YTB ✨What did you think? Drop a ...,2025-04-14T13:01:19Z
nsR-abyjFD8,Flashes (Strobes) vs Continuous Lights for Photography,UCDkJEEIifDzR_2K2p9tnwYQ,Tony & Chelsea Northrup,Chelsea compares Strobes (also known as flashes or flashlights) to continuous lights. They each have their advantages and ...,2018-07-24T21:51:25Z
NFgSwTXe6F0,Improve Your Lighting with Better Softbox Positioning,UC5KQC6OV3e19MAc2YrJLVmA,MarkusPix,"Softbox positioning is more important than how many layers diffusion are used for good portrait lighting, especially if you want the ...",2022-10-16T16:30:05Z
iY4ylum6prc,Creative Lighting in Studio Photography: Shaping Light with Elaine Torres,UC8Pksdbj37CdE00kmE7Z1dw,Adorama,"Elaine Torres takes us behind the scenes and gives us a peek at her creative lighting process. In this video, she speaks about one ...",2024-03-05T15:00:29Z
YX5lGXCiN_8,Umbrella lights for photography / how it works? lighting technique for best photoshoot #shorts,UCKyIbs4PwrSQ9x1oiVcOJEQ,AKASH VIDEOGRAPHY ,Umbrella lights for photography / how it works? lighting technique for best photoshoot #shorts #ytshorts #photography #shortvideo ...,2023-05-06T11:00:31Z
nEDPkH-cvVA,My New Favorite Light For Photography and Filmmaking,UC3UrTubzntGwzXMFvuGxh_Q,linusandhiscamera,"amaran sent me their new amaran 300c light, a spotlight attachment, and more to test out to make some photos on film in the ...",2024-03-21T16:00:38Z
pZhoXLL0yBA,My wedding photography lighting kit #photographerflash #weddinglighting #photographerlightingkit,UCgNthG9_fv_wVmpFOuLF6AQ,Nken Studio,,2023-05-12T23:47:03Z
iIRG0ErH238,Master Studio Lighting for Portraits | Zone Lighting Techniques with Daniel Norton,UCMduvMqHlwMbVINdRFfiKGA,Professional Photographers of America (PPA),Unlock the secrets of professional lighting techniques with @DanielNortonPhotographer in this comprehensive guide to zone ...,2025-02-21T19:30:06Z
fbEb6-dtsEI,8 Natural Lighting Tips From National Geographic Photographer Bob Holmes,UCYYY0OELyiUyMfYHn0ZL6vw,Marc Silber,"Bob Holmes shares his years of experience as a National Geographic and travel photographer, with tips to help you make the ...",2019-11-09T18:00:05Z
V1YY1Qdf2eg,25+ Modifiers Tested and Compared: Find the Best Studio Photography Lighting for YOU,UCZajtzLoD3nxn2G9ripCjPg,Visual Education,There are SO MANY lighting modifiers out there. I should know – I've tried most of them! Which modifier is best for your ...,2021-11-09T19:30:04Z
jI9nS7kg8uw,THE 1 LIGHT SETUP EVERY PHOTOGRAPHER SHOULD KNOW! | Look and Learn Lighting Series Pt1,UCoX1BJ22IH7b4k9jPbsfAXQ,Guy X Photo,LOOK AND LEARN PATREON ( patreon.com/GuyXPhoto ) SUBSCRIBE FOR MORE Road To 1K HIT THE NOTI BELL My ...,2023-03-01T17:59:04Z
FgtDvdnPEQc,The Secret to Perfect Lighting 🔥 #photography #filmmaking,UC6_PrY8iGrnOXdsPSpDYhDQ,Joris Hermans,This is the secret to perfect lighting for your photos and videos. ⚡︎ VFX & Animated Text I Use: https://bit.ly/JH-MotionVFX ...,2023-09-27T13:00:22Z
NQcY9g125Bg,Snoot Lighting: My BIG MISTAKE Using This Light Modifier! ⚠️ 🔥,UCZajtzLoD3nxn2G9ripCjPg,Visual Education,"In this video we discuss Snoot Lighting modifiers. Snoots, when placed over a studio lamp create a small, defined circle of light.",2024-02-22T15:11:59Z
W1JZ5aD_qrk,Before &amp; After | Camera Settings + Lighting Setup | Food &amp; Still Photography Transformation,UCRZJyHCTLzJUIHrFx5UXTyg,filmbyaasif,"In this video, I'm taking you behind the scenes of my food and still photography setup! Watch the complete before and after ...",2025-04-28T08:36:40Z
Du8CnK1IAvs,Awesome Jewelry Lighting Setup by @rafaelquinterophoto #shorts #jewelry #lighting #photography,UC_ohuBldTt6XjOLHlGzYE2w,PHOTIGY,"Subscribe to Our Channel Photigy: https://bit.ly/2OPhZdA Photigy is the interactive school of photography, retouching and ...",2023-11-15T17:00:11Z
zm36D7yxw2w,10 Tips to IMPROVE your Natural Light Portraits,UCxbCDVe8TuzLbPFnxlC55Nw,Julia Trotti,Get $25 off your PPA full membership: https://www.ppa.com/join/julia-trotti Hey everyone! Today I am sharing with you 10 natural ...,2024-08-22T12:30:53Z
f2WqMrAd598,A Lesson In LIGHT (Street Photography),UCb4GVe1qSCpWJYxcCF_EmOA,Roman Fox,"Head to https://www.squarespace.com/romanfox to save 10% off your first purchase. BEHIND THE LENS: Exclusive content, ...",2021-11-24T17:00:34Z
8U2umhfX-k8,"I love this technique, comment “lighting” to get my free ebook ✨ #photographytips #lighting #light",UCtiprskeMUgkNVbXVa10N2A,Joel Grimes Photography,,2024-07-26T19:28:16Z
W18DnhIBGYc,Lighting Interviews like a Pro - Breakdown,UCqkdxhlk-6lz2ItUeAUiokw,SJM STUDIOS ,,2024-09-08T10:01:27Z
uMwGVYU_eq0,The ULTIMATE 3 Light setup in 150 seconds!,UC3R5ehQRUHvhJ7rL1eu0AeQ,Manny Ortiz,Mobile by Peak Design: https://www.kickstarter.com/projects/peak-design/474650891?ref=6cbuvx Want to learn how I RETOUCH ...,2020-10-22T20:31:26Z
r1Ym80_L-Yo,Mastering Flash Photography: 5 Lighting Principles for Beginners,UCAYhU-t8F0rbxI_hQLe9spg,Westcott Lighting,Master flash photography with this comprehensive guide! Join photo educators and Westcott Top Pros Steve and Mark of ...,2024-08-19T10:00:50Z
IQS_xF0V7WU,Studio Lighting Set-Up 101 with Profoto | CameraPro Australia,UCrJ4pIsovFjzlEjZOKZ2eJg,CameraPro,Join James from our Brisbane Showroom as he test different Profoto lights. He will give a brief introduction on how they work in a ...,2023-02-16T01:31:02Z
I8wTDbHOHdg,Simple white background setup with 1 lamp-Product photography #shorts #productphotography,UCfoICA79nJGOrO7_SypgMXg,Fotoinshadows,Affiliate Links ========================================================= The links in my video description are ...,2023-02-13T13:26:51Z
TzXsqKWbKpQ,Photography Lighting Tip for beginners #photographyforbeginners,UCET6LF9NDnLJIP4g4BvKzYw,E- Squared,,2023-09-06T20:20:26Z
iLqIKew1WW4,HOW TO LIGHT A BACKGROUND USING V-FLATS #vflatworld #vflat #photography #lighting #ecommerce,UC_U00lPjO3HgAPP4S-wzOBQ,V-Flat World,,2023-05-03T15:48:43Z
DkaqWivOIS8,How I use On-camera flash to get 3 different lighting!? #lighting #flash #photography #studio #tips,UCB4Trm49N_zvuVpcLkO0P2g,PhotoKnack,,2024-03-14T13:57:10Z
DPfpttvKeBc,"MountDog Softbox Lighting Kit Unboxing, Assembly and Testing in 3 possible Set up",UCpLms5O-hIxpI5fuxSgIPBg,Jenudsstuff,"MountDog Softbox Lighting Kit - Unboxing, Assembly and Testing in 3 possible Set up I am not expert on lightings so I might said ...",2021-10-15T04:48:29Z
MdgYa3ZNdTU,Lighting hacks to enhance your photos 🤳📸,UCqXFmGg0CPalcJSxvQyW9Ww,Krista Hair Diary,,2024-12-20T14:03:38Z
D_O6pbT7Ovw,Laws of Light: 5 Portrait Lighting Setups,UCUbAIlQq6qdOCW7nURh9Qog,The Slanted Lens,LawsOfLight is back with the five basic portrait lighting setups to take your studio photography to the next level. Aputure 300D: ...,2018-03-15T22:00:00Z
43mQOtjY3Q0,Using 3 lights for a talking head setup! #cinematic #lighting #filmmaking,UCw9zJ3qnebPPGsutiEAvu5Q,Full Time Filmmaker,,2024-07-09T03:39:59Z
4odLqHSpwxU,Two lighting techniques ✨✨✨ #photographytips #lighting #photography #phototips #learnphotography,UCtiprskeMUgkNVbXVa10N2A,Joel Grimes Photography,,2024-07-31T21:47:44Z
Aw8uUZllSHo,How to Work with Outdoor Lighting in Photography feat. Photographer Chris Burkard #shorts,UCYYY0OELyiUyMfYHn0ZL6vw,Marc Silber,Outdoor Photographer Chris Burkard shares a key lighting tip that will help you advance your photography. Watch more ...,2022-01-07T18:09:51Z
9BRzCa60DbA,7 LIGHT PORTRAIT ?? #portrait #photography #strobe #godox #studiolighting #lighting #softbox #funny,UC6BatZIIJCX85PVHiwQUOCw,Alex Ralph,,2024-01-29T04:12:19Z
OCZJjrMPEqY,15 Different Lighting Setups (for you to recreate),UCkD-9tfURAMfqyf-8U5dSxw,Brandon Woelfel,lighting #tutorial #studio #diy #howto.,2024-08-20T20:39:41Z
ryUuAW7cYFo,One light setup outdoors | Branding Photography Session,UCwM8ZiM3mxVU41xegQxlphw,DMurray Photography ,,2023-01-27T14:30:24Z
SLiSKSaN1Ts,Headshot lighting setup #photography #headshot #studiophotography,UC_hC3UZlnhB53w4-iQHyfXQ,Gregory K Portraits,,2024-01-11T17:38:40Z
cE1nn9bowxo,How to build the perfect DIY Studio Background #learnphotography #diy #lighting #background #studio,UCTUGJ26AaswC8fW_DGemrXg,Jeahn Laffitte,Get your FREE Proven Portrait Lighting e-book when you join my photography tips and tricks newsletter: jeahnlaffitte.com/learn ...,2023-02-21T01:00:12Z
PetOdulc45A,7 SIMPLE ways to MASTER LIGHT in your PHOTOGRAPHY,UCkJld-AoXurbT2jDnfM8qiA,Nigel Danson,Light is the what makes every photo. In this video I have put together 7 simple tips that will help you get the most out of different ...,2018-09-23T08:00:04Z
YI-PH5_fo54,Mastering Portrait Lighting: Pro Tips for Jaw-Dropping Results!,UCZajtzLoD3nxn2G9ripCjPg,Visual Education,"Welcome to VisualEducation.com! In this workshop roundup, we delve into the art of portrait lighting using just one or two lights ...",2024-04-11T14:43:25Z
w-sie5s_KQU,Macro Photography Lighting: Mushroom &amp; LED Lights 🍄✨,UCY9Nb2N0OeXAmgcPv4oY6xg,Daniel Aucoin,"Watch as I bring to life a sleepy, tiny mushroom nestled in a dead fallen tree using my versatile Flexible LED lights. Discover how ...",2024-08-31T12:01:05Z
3dx1dBzM7ZY,Macro Lighting Setup Using Ace 25c Lights,UCY9Nb2N0OeXAmgcPv4oY6xg,Daniel Aucoin,amaranpartner @amarancreators I captured this image—“Awakening”—in the pouring rain using two amaran Ace 25c lights.,2025-05-01T09:33:25Z
cDBKECztbL0,"Understanding the KEY LIGHT, FILL LIGHT, and HAIR LIGHT (and Rim/Kicker) for Portrait Photography",UCzYoPONSfo9izLEHZKq9V2g,Ed Verosky,Grab The Free Bundle: https://edverosky.com/portrait-photography-quickstart-bundle/ Arguably the most important lights in your ...,2023-11-01T11:00:22Z
D5Dr2JDeOms,"Best lighting setup for talking head reels | Get clear, engaging videos every time #photographytips",UCuXgNyXzXOhhS2_xypPlK5Q,Vishnusagar Vijayan,,2024-08-08T13:07:44Z
Z3kX8ooMJ40,My lighting setup for newborn photography,UCYQItW5J3Asoeg-0v99yFzA,Elena Dumitrescu PhotoArt,"Have you ever asked yourself what is my lighting setup for newborn photography, but you haven't got the courage to ask me yet ?",2024-12-19T06:39:58Z
fZg7g4C9U4o,Why lighting in photography is underrated.,UCgHJi_FdfoFGyRl_RYp361A,Teo Crawford,In today's video I'm breaking down the use of lighting in photography to point out how this great tool seems to be a bit underrated ...,2022-10-24T16:00:33Z
_DyVFWHSXDQ,5 Game-Changing Lighting Setups,UCA7NPVw6lvFy0bYSitZs-PA,Martin Castein,The first 500 people to use my link https://skl.sh/martincastein12241 will get a 1 month free trial of Skillshare! ▻Online workshops: ...,2024-12-24T15:16:47Z
S8I0HKzV7nU,Fix Uneven Lighting in Full-Body Portraits! 💡 | Photography Lighting Tips #Shorts,UCzdTDJ4qo5XLh2sXTB1WsuQ,John Gress,Struggling with uneven lighting in full-body portraits? I've got the solution! Check out this quick tip on balancing light from head ...,2024-09-26T14:00:22Z
10zV-2K-lAM,【NANLITE】LIGHTING HOW TO#2　#photography #camera #led #nanlite #portrait #ナンライト,UCVEF3Gz6u3ZoXzorNXuyRPg,NANLITE JAPAN,nanlitejapan8772 【Photographer】Hirokazu Takei 【Equipment】NANLITE：Forza500BII・FC-500B+PJ-BM-36.,2023-12-27T07:45:39Z
nS9a0ncrUPo,3 Go-To Wedding Reception Lighting Setups,UCTSgfO_OkfRX8dm4YhCg3fg,SLR Lounge | Photography Tutorials,"Weddings can get a bit hectic, especially when you're in a time crunch. Here are 3 Go–to lighting techniques you can use to get ...",2023-09-29T15:00:46Z
Pg5-t0ZWdXk,Indoor photoshoot light setup | studio lighting | bts,UCZUJ8ubGqKZWv65bYrwGl1g,SANJIB CHAKRABORTY PHOTOGRAPHY ,Indoor photoshoot light setup | studio lighting | bts studio photography Studio photoshoot light setup portrait photography behind ...,2023-11-08T12:59:54Z
6rBKQNEU35I,Moody cinematic portrait photography #behindthescene #creative #lighting #studio #photography #art,UCB4Trm49N_zvuVpcLkO0P2g,PhotoKnack,,2025-05-07T03:44:27Z
y0mwaE6ri3U,Realistic dual lighting effect in photoshop,UCxZGapTKkkeMS0z17Tp3TWQ,Graphic design ray,photoshop #photoshoptutorial #shorts #tutorial tage:- Dual lighting technique - Photoshop dual lighting technique - photoshop ...,2024-03-12T14:18:36Z
sM7C0i6vJ3c,Speedlight settings📸❤️| Godox TT600| #shorts #zoom #speedlite #photography #lighting #photographer,UCGLR_NoMqDMwyzK4TtVwjKA,Tall Photography,Subscribe https://youtube.com/channel/UCGLR_NoMqDMwyzK4TtVwjKA Follow I'm on Instagram as @tallphotography_254.,2023-03-26T14:50:30Z
sdFee2qJkQQ,Most Photographers Don&#39;t Understand This SIMPLE Lighting Techniques,UCCaZ_-RGI5tc-KIzYBNXkOA,Tin House Studio,"In this video, we're going to discuss the key to photography lighting that most photographers do not understand. How do you get ...",2023-11-16T16:00:11Z
m5r2BaopDy8,My Ultimate Portrait Lighting Setup,UC1KmIrDOldAZ14UtLojHS9w,Jiggie Alejandrino,,2024-09-08T14:15:05Z
6iQ7sSXpVpc,Get professional look using just one light #lighting #tutorial #photography #videography #cinematic,UCB4Trm49N_zvuVpcLkO0P2g,PhotoKnack,,2024-07-22T02:47:21Z
Fwk6GdybzGU,Creative Portrait Lighting! #photography #howto #photo #lighting #bts #model,UCZajtzLoD3nxn2G9ripCjPg,Visual Education,,2022-10-26T13:03:06Z
dI1vc6vackQ,The Key to Understanding Lighting - Wedding and Portrait Photographer Bambi Cantrell #shorts,UCYYY0OELyiUyMfYHn0ZL6vw,Marc Silber,Wedding and Portrait Photographer Bambi Cantrell shares her tips to help you understand lighting and improve your photography ...,2021-05-16T17:00:31Z
pDfycvXXSb0,One light ✨ #photographytips #photography #learnphotography #light #lighting #onelight #phototips,UCtiprskeMUgkNVbXVa10N2A,Joel Grimes Photography,,2024-07-29T14:33:25Z
n3fdFJxxnZM,Photography Lighting Rules are Meant to be Broken. #portraitphotography #flashphotography,UC1KmIrDOldAZ14UtLojHS9w,Jiggie Alejandrino,,2024-12-10T14:45:02Z
xxwNxThupOo,Hard light vs Soft light📸💡#gcop #photography #youtubeshorts #lighting,UCuXzgc_FOUOmKHBhgULq9-A,Gujarat College Of Photography,,2024-10-19T14:30:32Z
OgyRj9fuQOs,"How To Use One Light, Four Different Ways | Studio Photography Behind The Scenes Tutorial",UCg9BZWMbeK_kv9ZbX-1Y4_g,Ian Hippolyte,All you need is one light! In this video I show you 4 different super simple lighting setups that will change your life! Great for ...,2020-12-10T20:00:04Z
dbd-zWynkOs,Laws of Light: Placing a Softbox,UCUbAIlQq6qdOCW7nURh9Qog,The Slanted Lens,Laws of Light episode for you on how to best place and set your softbox to light exactly what you are focusing on. Get 10% off your ...,2019-03-07T20:00:06Z
6rBKQNEU35I,Moody cinematic portrait photography #behindthescene #creative #lighting #studio #photography #art,UCB4Trm49N_zvuVpcLkO0P2g,PhotoKnack,,2025-05-07T03:44:27Z
dI1vc6vackQ,The Key to Understanding Lighting - Wedding and Portrait Photographer Bambi Cantrell #shorts,UCYYY0OELyiUyMfYHn0ZL6vw,Marc Silber,Wedding and Portrait Photographer Bambi Cantrell shares her tips to help you understand lighting and improve your photography ...,2021-05-16T17:00:31Z
n3fdFJxxnZM,Photography Lighting Rules are Meant to be Broken. #portraitphotography #flashphotography,UC1KmIrDOldAZ14UtLojHS9w,Jiggie Alejandrino,,2024-12-10T14:45:02Z
rnmz8mDWASo,Do you know the three types of light direction? #lighting #photography #outdoors #shorts #camera,UCGkkxkFcULzm-f0a9RkpZ8g,Outdoor Photography Guide,,2023-03-22T20:42:42Z
AfdeOkpE3P4,Creating Even Lighting with an Overhead Softbox | Studio Photography Tips,UCDcdTie7e4SF14YqfQ0Ov-A,Sophia Carey,"How to create a soft, even light source using an overhead softbox.",2024-01-17T18:30:21Z
i2SD4VxACmk,Food photography lighting tutorial #food #foodphotography #productphotography #lighting #canon,UCVS2cJx7J5D1RDN9ABBPw1w,Jake Hateley,,2024-01-29T03:01:00Z
pDfycvXXSb0,One light ✨ #photographytips #photography #learnphotography #light #lighting #onelight #phototips,UCtiprskeMUgkNVbXVa10N2A,Joel Grimes Photography,,2024-07-29T14:33:25Z
I5x8ByTSt1A,Master Cross Lighting for Dramatic Photos! 💡📸 #PhotographyMagic,UCSLD7ScdhTO9y4mzXmN1J1g,Pictureline,Lighting Techniques Every Photographer Should Know Part 9: Cross Lighting. This powerful technique uses two light sources to ...,2024-08-10T12:00:18Z
slu7g0FRzRo,Filled Hard Light Food Photography Setup #foodphotography #photography #lighting #shorts,UCbxcYrNVAXkPlis5T98EbtA,Two Loves Studio,"Come with me as we go through, step-by-step, this advanced lighting tutorial on how to use two lights to create an on-trend scene ...",2023-08-31T20:04:55Z
6FpoPrGH1CQ,When natural light photography goes wrong.,UCRfgHb3W-Nb7uvdX85Bw0AQ,Omar Gonzalez Photography,"Biggest mistakes new photographers make when shooting portraits in natural light. Good light, bad light video: ...",2022-01-28T14:25:28Z
M3cOU1F_GLI,The #1 Lighting Mistake That&#39;s Ruining Your Photos,UCqboVfFthnXPiCq_llvjXTA,MagMod,"Photographers often err by setting their light stands too low, which casts unnatural and unflattering shadows on subjects.",2024-09-12T14:15:02Z
F6rnG6p4MDU,Lighting Tips to Transform Your Indoor Sports Portraits,UCAYhU-t8F0rbxI_hQLe9spg,Westcott Lighting,"Want to take your sports portraits to the next level? In this video, @rocktownmedia breaks down professional indoor lighting ...",2025-01-30T11:00:17Z
jf5bmC_S6vA,Using the Studio Panel Lighting Kit for Macro Photography #litbylume #photography #macrophotography,UC_BVqRWDEuRIoJEs-7BiDWg,Lume Cube,"Using the Studio Panel Lighting Kit to illuminate the intricate details in macro photography. Every shadow, every texture, ...",2024-02-20T23:16:34Z
Nd_RnkkrlkA,How to Look Thinner in Photos by Short Lighting | Minute Photography,UCTSgfO_OkfRX8dm4YhCg3fg,SLR Lounge | Photography Tutorials,"In 60 seconds, we're going to show you a simple lighting trick to make your subjects look thinner. Even if they are already thin, ...",2017-09-26T15:58:36Z
Ysj3WwCu4dM,Photographing a black dog with studio lighting. #dog #photography,UC_DL-rKSLFIT5lhn817AGEA,Keegan O'Neil. ,,2023-11-08T18:44:31Z
uoF5yMOMhK4,beginner-friendly lighting setup using some smaller lights 🌟 #bts #lightingsetup #productphotography,UCfJYirWOPMVvQNbwtrx90Ig,Harsh Editz,"youtube lighting setup studio lighting setup,lighting lighting setup for youtube videos studio lighting, ighting tutorial video lighting ...",2024-03-12T04:48:22Z
mytNkoJH-3Q,How to create Cinematic Lighting with just one light? #zhiyun #lighting #photography #MolusG200,UCeeYm4DCcKiN6hmKBspX8Ig,ZHIYUN-TECH,Special thanks to @mridupawan Learn more about the ZHIYUN G200: https://geni.us/G200-YTB ✨What did you think? Drop a ...,2025-04-14T13:01:19Z
NFgSwTXe6F0,Improve Your Lighting with Better Softbox Positioning,UC5KQC6OV3e19MAc2YrJLVmA,MarkusPix,"Softbox positioning is more important than how many layers diffusion are used for good portrait lighting, especially if you want the ...",2022-10-16T16:30:05Z
YNe94jxf1Yk,Nikon D5600 Active D Lighting #shorts #nikon #camera,UC4E-jHYHN1RoKweMQ3AdCaA,Irfan Mukadam,shorts #photography #camera #dslr #nikon #india Active D Lighting.,2023-03-13T10:56:17Z
YX5lGXCiN_8,Umbrella lights for photography / how it works? lighting technique for best photoshoot #shorts,UCKyIbs4PwrSQ9x1oiVcOJEQ,AKASH VIDEOGRAPHY ,Umbrella lights for photography / how it works? lighting technique for best photoshoot #shorts #ytshorts #photography #shortvideo ...,2023-05-06T11:00:31Z
